date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:15:23	69785/69785	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Aug%202026%2008:54:49%20GMT	https://www.miyagami.com/work/slimwonen	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/www.miyagami.com/work/slimwonen.html	(from https://www.miyagami.com/services/shipped)
10:15:25	89814/89814	---M--	200	added ('OK')	image/avif	etag:%223e235b35273e96b0d8c1686a45bfd5b4%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a16bb09bf9eb29fd93782f_seated-hands-holding-iphone-exploring-slimwonen.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a16bb09bf9eb29fd93782f_seated-hands-holding-iphone-exploring-slimwonen.avif	(from https://www.miyagami.com/services/shipped)
10:15:26	69432/69432	---M--	200	added ('OK')	image/avif	etag:%2273427ca2d0c0f8dc25ada8fe31a55452%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a16bb09bf9eb29fd93782f_seated-hands-holding-iphone-exploring-slimwonen-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a16bb09bf9eb29fd93782f_seated-hands-holding-iphone-exploring-slimwonen-p-500.avif	(from https://www.miyagami.com/services/shipped)
10:15:27	63611/63611	---M--	200	added ('OK')	image/avif	etag:%223593c23510895952a38867c2af1396ba%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a183cf92f91ddab6df272e_team-reviewing-database-schema-on-monitor.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a183cf92f91ddab6df272e_team-reviewing-database-schema-on-monitor.avif	(from https://www.miyagami.com/services/embedded)
10:15:29	14374/14374	---M--	200	added ('OK')	image/avif	etag:%22aac3c36fb69d311b37924dde64714c1a%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a183cf92f91ddab6df272e_team-reviewing-database-schema-on-monitor-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a183cf92f91ddab6df272e_team-reviewing-database-schema-on-monitor-p-500.avif	(from https://www.miyagami.com/services/embedded)
10:15:30	28248/28248	---M--	200	added ('OK')	image/avif	etag:%2267949d9814de0b4c9fc8639a0f41747d%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a183cf92f91ddab6df272e_team-reviewing-database-schema-on-monitor-p-800.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a183cf92f91ddab6df272e_team-reviewing-database-schema-on-monitor-p-800.avif	(from https://www.miyagami.com/services/embedded)
10:15:30	44046/44046	---M--	200	added ('OK')	image/avif	etag:%224ce38d7b3b85f7c1a517aacf87756e1a%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a183cf92f91ddab6df272e_team-reviewing-database-schema-on-monitor-p-1080.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a183cf92f91ddab6df272e_team-reviewing-database-schema-on-monitor-p-1080.avif	(from https://www.miyagami.com/services/embedded)
10:15:31	52662/52662	---M--	200	added ('OK')	image/avif	etag:%22457196fae6d40786c51651a58a951f27%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a53a8d2c0fac8a2655875a_project-sprint-explanation-meeting-vertical.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a53a8d2c0fac8a2655875a_project-sprint-explanation-meeting-vertical.avif	(from https://www.miyagami.com/services/embedded)
10:15:31	23536/23536	---M--	200	added ('OK')	image/avif	etag:%223a5aa8e8acb6cca995b5dca2e7ee2b7f%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a53a8d2c0fac8a2655875a_project-sprint-explanation-meeting-vertical-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a53a8d2c0fac8a2655875a_project-sprint-explanation-meeting-vertical-p-500.avif	(from https://www.miyagami.com/services/embedded)
10:15:32	45634/45634	---M--	200	added ('OK')	image/avif	etag:%228fa8ee98a3140fd35e93f6051e911dd4%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a53a8d2c0fac8a2655875a_project-sprint-explanation-meeting-vertical-p-800.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a53a8d2c0fac8a2655875a_project-sprint-explanation-meeting-vertical-p-800.avif	(from https://www.miyagami.com/services/embedded)
10:15:33	36978/36978	---MCZ	200	added ('OK')	text/css	etag:W/%2232ca5cef9cb60f5035e988ee743f2220%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512f/css/miyagami44-45fc0bb50cd7544ad10808088ae3.69983296cbb59f410af85114.b017c6ad9.opt.min.css	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512f/css/miyagami44-45fc0bb50cd7544ad10808088ae3.69983296cbb59f410af85114.b017c6ad9.opt.min.css	(from https://www.miyagami.com/contact)
10:15:33	120466/120466	---M--	200	added ('OK')	image/avif	etag:%22ae148f710bb2cf181e14839ce5ae5137%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a551f3dacf132bc1c80b7a_sustainable-urban-development-modern-architecture.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a551f3dacf132bc1c80b7a_sustainable-urban-development-modern-architecture.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:34	43280/43280	---MCZ	200	added ('OK')	text/css	etag:W/%224eee138aeef70b31bea1dba62c99bef3%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512f/css/miyagami44-45fc0bb50cd7544ad10808088ae3.69983296cbb59f410af8510b.f467b848c.opt.min.css	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512f/css/miyagami44-45fc0bb50cd7544ad10808088ae3.69983296cbb59f410af8510b.f467b848c.opt.min.css	(from https://www.miyagami.com/industries/sustainability)
10:15:34	14878/14878	---M--	200	added ('OK')	image/avif	etag:%226543b05b89613afd1d8b01344df4b28e%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a551f3dacf132bc1c80b7a_sustainable-urban-development-modern-architecture-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a551f3dacf132bc1c80b7a_sustainable-urban-development-modern-architecture-p-500.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:36	34760/34760	---M--	200	added ('OK')	image/avif	etag:%22c55b86e4da22e3d68c57b0e907eb1c3c%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a551f3dacf132bc1c80b7a_sustainable-urban-development-modern-architecture-p-800.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a551f3dacf132bc1c80b7a_sustainable-urban-development-modern-architecture-p-800.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:37	61748/61748	---M--	200	added ('OK')	image/avif	etag:%22c4a3688d4d96f700da1be793e468c4ea%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a551f3dacf132bc1c80b7a_sustainable-urban-development-modern-architecture-p-1080.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a551f3dacf132bc1c80b7a_sustainable-urban-development-modern-architecture-p-1080.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:37	37959/37959	---M--	200	added ('OK')	image/avif	etag:%22c2d0fd04e887cf782842956fa53596ab%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512f/69a1856ad3254c7fc9815f23_modern-business-strategy-and-collaboration.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512f/69a1856ad3254c7fc9815f23_modern-business-strategy-and-collaboration.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:37	28420/28420	---M--	200	added ('OK')	image/avif	etag:%22778445a7e6a573bcd1c248ee87bea033%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512f/69a1856ad3254c7fc9815f23_modern-business-strategy-and-collaboration-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512f/69a1856ad3254c7fc9815f23_modern-business-strategy-and-collaboration-p-500.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:38	25661/25661	---M--	200	added ('OK')	image/avif	etag:%228edeb3cd3734f9f60c6d2ae245a88424%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a192525cef647b02870716_wind-farm-industrial-agriculture-landscape.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a192525cef647b02870716_wind-farm-industrial-agriculture-landscape.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:39	15806/15806	---M--	200	added ('OK')	image/avif	etag:%22f02d874397fda028f40988688e2a13f7%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a192525cef647b02870716_wind-farm-industrial-agriculture-landscape-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a192525cef647b02870716_wind-farm-industrial-agriculture-landscape-p-500.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:41	16870/16870	---M--	200	added ('OK')	image/avif	etag:%225252090dcc4b9798077cd2da454c9b5f%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a1922259d1a045414eb785_sustainable-technology-business-meeting-interaction.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a1922259d1a045414eb785_sustainable-technology-business-meeting-interaction.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:41	11256/11256	---M--	200	added ('OK')	image/avif	etag:%220849b484c2c7dd8ab96e22c136775fc9%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a1922259d1a045414eb785_sustainable-technology-business-meeting-interaction-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a1922259d1a045414eb785_sustainable-technology-business-meeting-interaction-p-500.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:42	57760/57760	---M--	200	added ('OK')	image/avif	etag:%227297d23b3bd5e7eb08e64adfd1678f05%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a191e9f4218c83bce31905_wind-turbines-mountain-ridge-sustainability-2.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a191e9f4218c83bce31905_wind-turbines-mountain-ridge-sustainability-2.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:42	21262/21262	---M--	200	added ('OK')	image/avif	etag:%228a5f666b6519656d2fa2694c8209e071%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a191e9f4218c83bce31905_wind-turbines-mountain-ridge-sustainability-2-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a191e9f4218c83bce31905_wind-turbines-mountain-ridge-sustainability-2-p-500.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:43	50156/50156	---M--	200	added ('OK')	image/avif	etag:%22131a55db086ea14ffb4ce8cf67690be1%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a191e9f4218c83bce31905_wind-turbines-mountain-ridge-sustainability-2-p-800.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a191e9f4218c83bce31905_wind-turbines-mountain-ridge-sustainability-2-p-800.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:44	78616/78616	---M--	200	added ('OK')	image/avif	etag:%2292b8db72851bd5b02390691660e90e5f%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a1923a26ad2e314d41f57e_sunlight-filtering-through-dense-forest-canopy-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a1923a26ad2e314d41f57e_sunlight-filtering-through-dense-forest-canopy-p-500.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:44	326734/326734	---M--	200	added ('OK')	image/avif	etag:%223de9c8cf3fc2117b0b4b596316aa828e%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a1923a26ad2e314d41f57e_sunlight-filtering-through-dense-forest-canopy.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a1923a26ad2e314d41f57e_sunlight-filtering-through-dense-forest-canopy.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:46	201858/201858	---M--	200	added ('OK')	image/avif	etag:%225853de4d19a561d627da06c6ab6c590f%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a1923a26ad2e314d41f57e_sunlight-filtering-through-dense-forest-canopy-p-800.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a1923a26ad2e314d41f57e_sunlight-filtering-through-dense-forest-canopy-p-800.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:46	49904/49904	---M--	200	added ('OK')	image/avif	etag:%223e23a5663ccda21967e0745ab6f08039%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a19218f3f340a5611b602a_sustainable-technology-business-meeting-interaction-2.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a19218f3f340a5611b602a_sustainable-technology-business-meeting-interaction-2.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:47	26614/26614	---M--	200	added ('OK')	image/avif	etag:%226e049ede283da5eae2a12169bb4054db%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a19218f3f340a5611b602a_sustainable-technology-business-meeting-interaction-2-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a19218f3f340a5611b602a_sustainable-technology-business-meeting-interaction-2-p-500.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:47	31849/31849	---M--	200	added ('OK')	image/avif	etag:%229735bceba29b36c852c70a34d023b8f5%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a552056d1f084afb85047a_creative-professional-team-office-setting.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a552056d1f084afb85047a_creative-professional-team-office-setting.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:47	27390/27390	---M--	200	added ('OK')	image/avif	etag:%22bedf995eacda2b4322e69762bb6762b3%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a552056d1f084afb85047a_creative-professional-team-office-setting-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a552056d1f084afb85047a_creative-professional-team-office-setting-p-500.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:48	158329/158329	---M--	200	added ('OK')	image/avif	etag:%22f0d42500851d8895d7adfd804ac292ec%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a191fec992f69ae1b0523e_biophilic-design-green-wall-glass-roof.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a191fec992f69ae1b0523e_biophilic-design-green-wall-glass-roof.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:48	51168/51168	---M--	200	added ('OK')	image/avif	etag:%224c47af420d500aab6ecdbac6ddb0987a%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a191fec992f69ae1b0523e_biophilic-design-green-wall-glass-roof-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a191fec992f69ae1b0523e_biophilic-design-green-wall-glass-roof-p-500.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:49	111960/111960	---M--	200	added ('OK')	image/avif	etag:%224f54eea8306d64212ad53889d7373883%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a191fec992f69ae1b0523e_biophilic-design-green-wall-glass-roof-p-800.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a191fec992f69ae1b0523e_biophilic-design-green-wall-glass-roof-p-800.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:49	73845/73845	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Aug%202026%2008:54:49%20GMT	https://www.miyagami.com/work/deloitte-x-low-food-foundation	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/www.miyagami.com/work/deloitte-x-low-food-foundation.html	(from https://www.miyagami.com/industries/sustainability)
10:15:50	36932/36932	---M--	200	added ('OK')	image/avif	etag:%22b1a567e46832e96a7c6a143dfb02e816%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a065993a634f3f41f9cd14_np3-website-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a065993a634f3f41f9cd14_np3-website-p-500.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:51	72266/72266	---M--	200	added ('OK')	image/avif	etag:%2236075415cbb18320161511fff736df39%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a065993a634f3f41f9cd14_np3-website-p-800.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a065993a634f3f41f9cd14_np3-website-p-800.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:51	14314/14314	---M--	200	added ('OK')	image/jpg	etag:%229116ddd14b625d519b82d76b2a4919e9%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner-p-500.jpg	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner-p-500.jpg	(from https://www.miyagami.com/industries/sustainability)
10:15:52	80589/80589	---M--	200	added ('OK')	image/avif	etag:%22e9c1b78992ec72e618df8fa7fa5b8627%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a065993a634f3f41f9cd14_np3-website.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a065993a634f3f41f9cd14_np3-website.avif	(from https://www.miyagami.com/industries/sustainability)
10:15:52	29213/29213	---M--	200	added ('OK')	image/jpg	etag:%224cd64c633990d5840020b356d9ede19c%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner-p-800.jpg	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner-p-800.jpg	(from https://www.miyagami.com/industries/sustainability)
10:15:54	46950/46950	---M--	200	added ('OK')	image/jpg	etag:%22f18e82ffe338fdba37769ae18b7b98e3%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner-p-1080.jpg	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner-p-1080.jpg	(from https://www.miyagami.com/industries/sustainability)
10:15:56	83729/83729	---M--	200	added ('OK')	image/jpg	etag:%22bd2255826d6838ff95e1480de9e46cd6%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner-p-1600.jpg	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner-p-1600.jpg	(from https://www.miyagami.com/industries/sustainability)
10:15:56	116408/116408	---M--	200	added ('OK')	image/jpg	etag:%22ad11f5eac87819ab1a2dcf4dd9a259ac%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner-p-2000.jpg	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner-p-2000.jpg	(from https://www.miyagami.com/industries/sustainability)
10:15:58	235425/235425	---M--	200	added ('OK')	image/jpg	etag:%22ec91bdc8f439434b03e7b17c38b38bff%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner-p-3200.jpg	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner-p-3200.jpg	(from https://www.miyagami.com/industries/sustainability)
10:15:58	172426/172426	---M--	200	added ('OK')	image/jpg	etag:%222b21260207d42f5042a20e1ec596a4f9%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner-p-2600.jpg	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner-p-2600.jpg	(from https://www.miyagami.com/industries/sustainability)
10:15:59	15596/15596	---M--	200	added ('OK')	image/avif	etag:%22a178e97c2ef70c29a9cb68d3428c742b%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a17dd97f33ec0043341367_modern-office-hallway-professional-discussion.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a17dd97f33ec0043341367_modern-office-hallway-professional-discussion.avif	(from https://www.miyagami.com/industries/real-estate)
10:15:59	11092/11092	---M--	200	added ('OK')	image/avif	etag:%227a3e5c7d8733211ffb6fad7ff969b26f%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a17dd97f33ec0043341367_modern-office-hallway-professional-discussion-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a17dd97f33ec0043341367_modern-office-hallway-professional-discussion-p-500.avif	(from https://www.miyagami.com/industries/real-estate)
10:16:00	55352/55352	---M--	200	added ('OK')	image/avif	etag:%22f5dbb77cf4e4818a3461893256b2a6e4%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18f2cd176d5effa8b78db_geometric-concrete-facade-pattern.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18f2cd176d5effa8b78db_geometric-concrete-facade-pattern.avif	(from https://www.miyagami.com/industries/real-estate)
10:16:01	46212/46212	---M--	200	added ('OK')	image/avif	etag:%22126f5f70ed77d03578ed637368a4fb2b%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18f2cd176d5effa8b78db_geometric-concrete-facade-pattern-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18f2cd176d5effa8b78db_geometric-concrete-facade-pattern-p-500.avif	(from https://www.miyagami.com/industries/real-estate)
10:16:02	29911/29911	---M--	200	added ('OK')	image/avif	etag:%2279d7d3e9f9c666d8e9ae5eaeb8a569a2%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18f6396d82101a26f2bb4_modern-open-plan-sustainable-office.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18f6396d82101a26f2bb4_modern-open-plan-sustainable-office.avif	(from https://www.miyagami.com/industries/real-estate)
10:16:02	1824161/1824161	---M--	200	added ('OK')	image/jpeg	etag:%22f5ad2819ca8d72bf84177b8b867df4aa%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner.jpg	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512f/69983296cbb59f410af851f1_custom-cta-banner.jpg	(from https://www.miyagami.com/industries/sustainability)
10:16:02	29146/29146	---M--	200	added ('OK')	image/avif	etag:%2297591516acdad52774b410dbd1f01925%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18f6396d82101a26f2bb4_modern-open-plan-sustainable-office-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18f6396d82101a26f2bb4_modern-open-plan-sustainable-office-p-500.avif	(from https://www.miyagami.com/industries/real-estate)
10:16:03	23668/23668	---M--	200	added ('OK')	image/avif	etag:%2234635a8001dd478352c4da9a03cad596%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18f778557926b88f8be80_professional-corporate-boardroom-meeting.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18f778557926b88f8be80_professional-corporate-boardroom-meeting.avif	(from https://www.miyagami.com/industries/real-estate)
10:16:04	22982/22982	---M--	200	added ('OK')	image/avif	etag:%2266841ecba30b9c78ce85621a1f66bf7e%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18f778557926b88f8be80_professional-corporate-boardroom-meeting-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18f778557926b88f8be80_professional-corporate-boardroom-meeting-p-500.avif	(from https://www.miyagami.com/industries/real-estate)
10:16:05	13295/13295	---M--	200	added ('OK')	image/avif	etag:%225ab3a8b4ded0ae60623ed83e222a2c43%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18f03c667822abb13b35d_grey-concrete-building-blue-sky%201.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18f03c667822abb13b35d_grey-concrete-building-blue-sky%201.avif	(from https://www.miyagami.com/industries/real-estate)
10:16:06	65568/65568	---M--	200	added ('OK')	image/avif	etag:%228f27c850c53d1fee3283f90d20f7c502%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18ee4c6dd7537c0f63949_executive-office-manhattan-skyline-view-p-500.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18ee4c6dd7537c0f63949_executive-office-manhattan-skyline-view-p-500.avif	(from https://www.miyagami.com/industries/real-estate)
10:16:06	79834/79834	---M--	200	added ('OK')	image/avif	etag:%2222890088859d9c6ce0141dabd04f9d81%22	https://cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18ee4c6dd7537c0f63949_executive-office-manhattan-skyline-view.avif	/data/data/com.termux/files/home/storage/downloads/miyagami-clone/cdn.prod.website-files.com/69983296cbb59f410af8512a/69a18ee4c6dd7537c0f63949_executive-office-manhattan-skyline-view.avif	(from https://www.miyagami.com/industries/real-estate)
